Time;Deep_0_0;Input_0;Output_0;Load;Oil.ElectricityPrice;Gas.ElectricityPrice;Reseau.ElectricityPrice;Poubelle.ElectricityPrice;zero
914400.0;1.8029611110687256;0.7;1.8029611110687256;0.7;1.0;0.5;1000.0;-1000.0;0.0
918000.0;1.8029611110687256;0.7;1.8029611110687256;0.7;1.0;0.5;1000.0;-1000.0;0.0
921600.0;1.8960587978363037;0.83;1.8960587978363037;0.83;1.0;0.5;1000.0;-1000.0;0.0
925200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
928800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
932400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
936000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
939600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
943200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
946800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
950400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
954000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
957600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
961200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
964800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
968400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
972000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
975600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
979200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
982800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
986400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
990000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
993600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
997200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1000800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1004400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1008000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1011600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1015200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1018800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1022400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1026000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1029600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1033200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1036800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1040400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1044000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1047600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1051200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1054800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1058400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1062000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1065600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1069200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1072800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1076400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1080000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1083600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1087200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1090800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1094400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1098000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1101600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1105200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1108800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1112400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1116000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1119600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1123200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1126800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1130400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1134000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1137600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1141200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1144800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1148400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1152000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1155600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1159200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1162800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1166400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1170000.0;1.8787872791290283;0.805882352941176;1.8787872791290283;0.805882352941176;1.0;0.5;1000.0;-1000.0;0.0
1173600.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1177200.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1180800.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1184400.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1188000.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1191600.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1195200.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1198800.0;1.6544684171676636;0.492647058823529;1.6544684171676636;0.492647058823529;1.0;0.5;1000.0;-1000.0;0.0
1202400.0;2.0136702060699463;0.994230769230769;2.0136702060699463;0.994230769230769;1.0;0.5;1000.0;-1000.0;0.0
1206000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1209600.0;1.6955409049987793;0.55;1.6955409049987793;0.55;1.0;0.5;1000.0;-1000.0;0.0
1213200.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1216800.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1220400.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1224000.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1227600.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1231200.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1234800.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1238400.0;1.8535118103027344;0.770588235294117;1.8535118103027344;0.770588235294117;1.0;0.5;1000.0;-1000.0;0.0
1242000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1245600.0;1.814896821975708;0.716666666666666;1.814896821975708;0.716666666666666;1.0;0.5;1000.0;-1000.0;0.0
1249200.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1252800.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1256400.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1260000.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1263600.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1267200.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1270800.0;1.5881205797195435;0.4;1.5881205797195435;0.4;1.0;0.5;1000.0;-1000.0;0.0
1274400.0;1.7271350622177124;0.594117647058823;1.7271350622177124;0.594117647058823;1.0;0.5;1000.0;-1000.0;0.0
1278000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1281600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1285200.0;1.9774161577224731;0.943606138107416;1.9774161577224731;0.943606138107416;1.0;0.5;1000.0;-1000.0;0.0
1288800.0;1.586736798286438;0.398067632850241;1.586736798286438;0.398067632850241;1.0;0.5;1000.0;-1000.0;0.0
1292400.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1296000.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1299600.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1303200.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1306800.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1310400.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1314000.0;1.5165071487426758;0.3;1.5165071487426758;0.3;1.0;0.5;1000.0;-1000.0;0.0
1317600.0;1.786473035812378;0.67697628458498;1.786473035812378;0.67697628458498;1.0;0.5;1000.0;-1000.0;0.0
1321200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1324800.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1328400.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1332000.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1335600.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
1339200.0;2.0178017616271973;1.0;2.0178017616271973;1.0;1.0;0.5;1000.0;-1000.0;0.0
