Time;Deep_0_0;Deep_0_1;Input_0;Output_0;Output_1;Load;Oil.ElectricityPrice;Gas.ElectricityPrice;Reseau.ElectricityPrice;Poubelle.ElectricityPrice;zero
684000.0;2.0030131340026855;1.5919818878173828;0.9625;2.0030131340026855;1.5919818878173828;0.9625;1.0;0.5;1000.0;-1000.0;0.0
687600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
691200.0;1.6887767314910889;1.439419150352478;0.583333333333333;1.6887767314910889;1.439419150352478;0.583333333333333;1.0;0.5;1000.0;-1000.0;0.0
694800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
698400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
702000.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
705600.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
709200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
712800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
716400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
720000.0;1.8147151470184326;1.5005626678466797;0.735294117647058;1.8147151470184326;1.5005626678466797;0.735294117647058;1.0;0.5;1000.0;-1000.0;0.0
723600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
727200.0;1.8269026279449463;1.5064797401428223;0.75;1.8269026279449463;1.5064797401428223;0.75;1.0;0.5;1000.0;-1000.0;0.0
730800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
734400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
738000.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
741600.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
745200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
748800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
752400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
756000.0;1.6887767314910889;1.439419150352478;0.583333333333333;1.6887767314910889;1.439419150352478;0.583333333333333;1.0;0.5;1000.0;-1000.0;0.0
759600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
763200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
766800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
770400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
774000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
777600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
781200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
784800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
788400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
792000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
795600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
799200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
802800.0;2.017442464828491;1.598987340927124;0.979910714285714;2.017442464828491;1.598987340927124;0.979910714285714;1.0;0.5;1000.0;-1000.0;0.0
806400.0;1.6804137229919434;1.4353588819503784;0.5732421875;1.6804137229919434;1.4353588819503784;0.5732421875;1.0;0.5;1000.0;-1000.0;0.0
810000.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
813600.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
817200.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
820800.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
824400.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
828000.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
831600.0;1.6197137832641602;1.4058889150619507;0.5;1.6197137832641602;1.4058889150619507;0.5;1.0;0.5;1000.0;-1000.0;0.0
835200.0;1.8643875122070312;1.5246787071228027;0.795230263157894;1.8643875122070312;1.5246787071228027;0.795230263157894;1.0;0.5;1000.0;-1000.0;0.0
838800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
842400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
846000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
849600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
853200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
856800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
860400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
864000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
867600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
871200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
874800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
878400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
882000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
885600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
889200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
892800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
896400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
900000.0;1.9097782373428345;1.5467160940170288;0.85;1.9097782373428345;1.5467160940170288;0.85;1.0;0.5;1000.0;-1000.0;0.0
903600.0;1.785464882850647;1.4863616228103638;0.7;1.785464882850647;1.4863616228103638;0.7;1.0;0.5;1000.0;-1000.0;0.0
907200.0;1.785464882850647;1.4863616228103638;0.7;1.785464882850647;1.4863616228103638;0.7;1.0;0.5;1000.0;-1000.0;0.0
910800.0;1.785464882850647;1.4863616228103638;0.7;1.785464882850647;1.4863616228103638;0.7;1.0;0.5;1000.0;-1000.0;0.0
914400.0;1.785464882850647;1.4863616228103638;0.7;1.785464882850647;1.4863616228103638;0.7;1.0;0.5;1000.0;-1000.0;0.0
918000.0;1.785464882850647;1.4863616228103638;0.7;1.785464882850647;1.4863616228103638;0.7;1.0;0.5;1000.0;-1000.0;0.0
921600.0;1.8932030200958252;1.5386688709259033;0.83;1.8932030200958252;1.5386688709259033;0.83;1.0;0.5;1000.0;-1000.0;0.0
925200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
928800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
932400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
936000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
939600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
943200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
946800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
950400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
954000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
957600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
961200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
964800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
968400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
972000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
975600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
979200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
982800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
986400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
990000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
993600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
997200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1000800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1004400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1008000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1011600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1015200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1018800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1022400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1026000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1029600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1033200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1036800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1040400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1044000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1047600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1051200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1054800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1058400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1062000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1065600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1069200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1072800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1076400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1080000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1083600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1087200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1090800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1094400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1098000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1101600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1105200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1108800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1112400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1116000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1119600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1123200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1126800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1130400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1134000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1137600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1141200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1144800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1148400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1152000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1155600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1159200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1162800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1166400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1170000.0;1.8732154369354248;1.5289647579193115;0.805882352941176;1.8732154369354248;1.5289647579193115;0.805882352941176;1.0;0.5;1000.0;-1000.0;0.0
1173600.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1177200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1180800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1184400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1188000.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1191600.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1195200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1198800.0;1.6136200428009033;1.4029303789138794;0.492647058823529;1.6136200428009033;1.4029303789138794;0.492647058823529;1.0;0.5;1000.0;-1000.0;0.0
1202400.0;2.0293102264404297;1.6047492027282715;0.994230769230769;2.0293102264404297;1.6047492027282715;0.994230769230769;1.0;0.5;1000.0;-1000.0;0.0
1206000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1209600.0;1.661151647567749;1.4260071516036987;0.55;1.661151647567749;1.4260071516036987;0.55;1.0;0.5;1000.0;-1000.0;0.0
1213200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1216800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1220400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1224000.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1227600.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1231200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1234800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1238400.0;1.8439652919769287;1.5147637128829956;0.770588235294117;1.8439652919769287;1.5147637128829956;0.770588235294117;1.0;0.5;1000.0;-1000.0;0.0
1242000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1245600.0;1.7992775440216064;1.4930676221847534;0.716666666666666;1.7992775440216064;1.4930676221847534;0.716666666666666;1.0;0.5;1000.0;-1000.0;0.0
1249200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1252800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1256400.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1260000.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1263600.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1267200.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1270800.0;1.5368382930755615;1.3656525611877441;0.4;1.5368382930755615;1.3656525611877441;0.4;1.0;0.5;1000.0;-1000.0;0.0
1274400.0;1.6977143287658691;1.4437583684921265;0.594117647058823;1.6977143287658691;1.4437583684921265;0.594117647058823;1.0;0.5;1000.0;-1000.0;0.0
1278000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1281600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1285200.0;1.9873547554016113;1.58437979221344;0.943606138107416;1.9873547554016113;1.58437979221344;0.943606138107416;1.0;0.5;1000.0;-1000.0;0.0
1288800.0;1.5352368354797363;1.364875078201294;0.398067632850241;1.5352368354797363;1.364875078201294;0.398067632850241;1.0;0.5;1000.0;-1000.0;0.0
1292400.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1296000.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1299600.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1303200.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1306800.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1310400.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1314000.0;1.4539626836776733;1.3254163265228271;0.3;1.4539626836776733;1.3254163265228271;0.3;1.0;0.5;1000.0;-1000.0;0.0
1317600.0;1.7663838863372803;1.477097749710083;0.67697628458498;1.7663838863372803;1.477097749710083;0.67697628458498;1.0;0.5;1000.0;-1000.0;0.0
1321200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1324800.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1328400.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1332000.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1335600.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
1339200.0;2.0340914726257324;1.6070705652236938;1.0;2.0340914726257324;1.6070705652236938;1.0;1.0;0.5;1000.0;-1000.0;0.0
